date,ticker,open,high,low,close,volume
2018-04-13,ZBRA,141.6999969482422,142.99000549316406,141.08999633789062,141.24000549316406,330700
2018-04-16,ZBRA,142.5,142.9499969482422,140.17999267578125,141.7899932861328,234700
2018-04-17,ZBRA,143.22000122070312,144.7100067138672,142.44000244140625,144.27999877929688,316400
2018-04-18,ZBRA,144.99000549316406,146.6999969482422,142.89999389648438,145.50999450683594,239000
2018-04-19,ZBRA,145.22000122070312,145.77999877929688,141.97999572753906,142.5,162600
2018-04-20,ZBRA,142.0500030517578,143.19000244140625,140.7899932861328,142.14999389648438,250200
2018-04-23,ZBRA,142.97000122070312,143.72000122070312,138.67999267578125,139.55999755859375,247200
2018-04-24,ZBRA,140.13999938964844,142.08999633789062,136.2899932861328,137.75,294100
2018-04-25,ZBRA,137.86000061035156,138.9199981689453,135.75,136.8800048828125,418400
2018-04-26,ZBRA,136.91000366210938,137.97000122070312,135.19000244140625,136.36000061035156,266900
2018-04-27,ZBRA,136.8000030517578,138.35000610351562,134.27000427246094,135.1300048828125,320500
2018-04-30,ZBRA,135.1199951171875,136.94000244140625,134.77999877929688,134.8300018310547,231400
2018-05-01,ZBRA,134.35000610351562,137.07000732421875,133.74000549316406,136.77999877929688,333600
2018-05-02,ZBRA,135.17999267578125,137.0399932861328,132.91000366210938,133.1199951171875,434000
2018-05-03,ZBRA,132.44000244140625,134.0500030517578,130.7899932861328,133.5399932861328,396400
2018-05-04,ZBRA,133.1699981689453,135.88999938964844,132.35000610351562,134.6699981689453,362900
2018-05-07,ZBRA,135.3800048828125,137.75,134.9600067138672,137.47999572753906,426500
2018-05-08,ZBRA,145.92999267578125,157.17999267578125,144.99000549316406,153.24000549316406,1501200
2018-05-09,ZBRA,155.2899932861328,155.66000366210938,149.13999938964844,149.57000732421875,536100
2018-05-10,ZBRA,149.97000122070312,154.55999755859375,149.64999389648438,153.1199951171875,375800
2018-05-11,ZBRA,153.49000549316406,155.6999969482422,152.91000366210938,155.57000732421875,445400
2018-05-14,ZBRA,155.27999877929688,156.0,153.0,153.64999389648438,314600
2018-05-15,ZBRA,152.13999938964844,154.72000122070312,149.72000122070312,154.4499969482422,378900
2018-05-16,ZBRA,153.85000610351562,156.80999755859375,152.11000061035156,156.0399932861328,334500
2018-05-17,ZBRA,155.02999877929688,156.25,152.27000427246094,153.6300048828125,308400
2018-05-18,ZBRA,152.6999969482422,154.58999633789062,152.60000610351562,152.6300048828125,177000
2018-05-21,ZBRA,152.02999877929688,155.14999389648438,152.02999877929688,154.16000366210938,223300
2018-05-22,ZBRA,154.5800018310547,155.69000244140625,153.52999877929688,154.19000244140625,245500
2018-05-23,ZBRA,154.00999450683594,154.00999450683594,152.27999877929688,152.9600067138672,195200
2018-05-24,ZBRA,153.08999633789062,154.4499969482422,152.02000427246094,153.80999755859375,312200
2018-05-25,ZBRA,153.6999969482422,155.22000122070312,153.3800048828125,154.9499969482422,272700
2018-05-29,ZBRA,154.02000427246094,156.32000732421875,153.6300048828125,153.99000549316406,250800
2018-05-30,ZBRA,154.3800048828125,156.89999389648438,153.42999267578125,156.1300048828125,360200
2018-05-31,ZBRA,156.4199981689453,157.8000030517578,152.57000732421875,153.50999450683594,536900
2018-06-01,ZBRA,154.00999450683594,154.47000122070312,152.1999969482422,152.49000549316406,715300
2018-06-04,ZBRA,152.86000061035156,153.91000366210938,152.57000732421875,153.3000030517578,519500
2018-06-05,ZBRA,154.27999877929688,156.89999389648438,154.0,156.77999877929688,522200
2018-06-06,ZBRA,157.1699981689453,159.39999389648438,156.05999755859375,158.97999572753906,465800
2018-06-07,ZBRA,159.47999572753906,159.8300018310547,157.88999938964844,158.1699981689453,429600
2018-06-08,ZBRA,158.72999572753906,161.72000122070312,157.83999633789062,160.66000366210938,662900
2018-06-11,ZBRA,160.9600067138672,161.3800048828125,158.60000610351562,158.77999877929688,263700
2018-06-12,ZBRA,158.77000427246094,161.1300048828125,158.77000427246094,160.94000244140625,264200
2018-06-13,ZBRA,160.22000122070312,160.25999450683594,157.75,158.02000427246094,283600
2018-06-14,ZBRA,158.9199981689453,159.72999572753906,157.6199951171875,157.72999572753906,261000
2018-06-15,ZBRA,155.47000122070312,157.47000122070312,154.52999877929688,155.9600067138672,863200
2018-06-18,ZBRA,155.86000061035156,157.80999755859375,154.94000244140625,155.0399932861328,516700
2018-06-19,ZBRA,153.0,154.99000549316406,149.4499969482422,152.55999755859375,515200
2018-06-20,ZBRA,153.13999938964844,155.27999877929688,152.72000122070312,153.02999877929688,231900
2018-06-21,ZBRA,153.0,153.58999633789062,150.1999969482422,150.69000244140625,316300
2018-06-22,ZBRA,151.83999633789062,151.83999633789062,147.75,147.8800048828125,482000
2018-06-25,ZBRA,147.75,147.75,141.02999877929688,142.2100067138672,562400
2018-06-26,ZBRA,143.1999969482422,144.36000061035156,141.36000061035156,143.22000122070312,568900
2018-06-27,ZBRA,143.9600067138672,144.77999877929688,141.6699981689453,141.75999450683594,384200
2018-06-28,ZBRA,140.94000244140625,143.83999633789062,140.07000732421875,143.30999755859375,230100
2018-06-29,ZBRA,144.11000061035156,145.69000244140625,143.22000122070312,143.25,255400
2018-07-02,ZBRA,141.88999938964844,148.57000732421875,140.60000610351562,148.27999877929688,594000
2018-07-03,ZBRA,148.86000061035156,150.4199981689453,147.24000549316406,148.32000732421875,324200
2018-07-05,ZBRA,149.9600067138672,150.66000366210938,147.32000732421875,148.25,448300
2018-07-06,ZBRA,147.75999450683594,149.13999938964844,147.11000061035156,148.25,150500
2018-07-09,ZBRA,149.66000366210938,150.32000732421875,148.61000061035156,149.72000122070312,286300
2018-07-10,ZBRA,149.5,150.6300048828125,149.00999450683594,149.8699951171875,270200
2018-07-11,ZBRA,149.1199951171875,149.1199951171875,146.1699981689453,146.6699981689453,285500
2018-07-12,ZBRA,147.94000244140625,149.60000610351562,147.5500030517578,149.36000061035156,434300
2018-07-13,ZBRA,149.3300018310547,149.9600067138672,148.5,149.42999267578125,584700
2018-07-16,ZBRA,148.58999633789062,149.3300018310547,145.6999969482422,146.8000030517578,267400
2018-07-17,ZBRA,146.80999755859375,148.41000366210938,145.64999389648438,148.22000122070312,325800
2018-07-18,ZBRA,147.85000610351562,150.0,147.64999389648438,149.08999633789062,590000
2018-07-19,ZBRA,148.9600067138672,149.75999450683594,147.69000244140625,148.9499969482422,306700
2018-07-20,ZBRA,148.66000366210938,148.69000244140625,145.6999969482422,145.9600067138672,180100
2018-07-23,ZBRA,145.6199951171875,146.6300048828125,144.07000732421875,146.16000366210938,353600
2018-07-24,ZBRA,146.94000244140625,147.47999572753906,143.27999877929688,144.05999755859375,213200
2018-07-25,ZBRA,144.07000732421875,145.85000610351562,143.02000427246094,145.39999389648438,220300
2018-07-26,ZBRA,145.2100067138672,146.86000061035156,142.1999969482422,145.91000366210938,134200
2018-07-27,ZBRA,146.5500030517578,147.3000030517578,139.39999389648438,140.52999877929688,319600
2018-07-30,ZBRA,140.57000732421875,142.0,136.5,136.77000427246094,459500
2018-07-31,ZBRA,136.66000366210938,140.25999450683594,136.16000366210938,137.92999267578125,366000
2018-08-01,ZBRA,137.39999389648438,140.44000244140625,137.39999389648438,138.8300018310547,457400
2018-08-02,ZBRA,136.6300048828125,142.19000244140625,136.6300048828125,142.0399932861328,331300
2018-08-03,ZBRA,142.2899932861328,144.4600067138672,140.27999877929688,142.24000549316406,267200
2018-08-06,ZBRA,142.25,143.9499969482422,141.07000732421875,142.14999389648438,585100
2018-08-07,ZBRA,154.0,167.24000549316406,152.77000427246094,166.6199951171875,1703700
2018-08-08,ZBRA,165.77999877929688,167.61000061035156,156.83999633789062,157.3800048828125,886400
2018-08-09,ZBRA,158.1699981689453,165.0399932861328,157.5399932861328,161.94000244140625,551500
2018-08-10,ZBRA,161.19000244140625,164.44000244140625,160.3300018310547,161.25999450683594,306200
2018-08-13,ZBRA,161.92999267578125,164.64999389648438,160.41000366210938,161.94000244140625,483700
2018-08-14,ZBRA,163.0,166.86000061035156,157.00999450683594,164.0,524500
2018-08-15,ZBRA,163.05999755859375,163.47000122070312,160.19000244140625,162.4600067138672,413900
2018-08-16,ZBRA,164.5,164.5,161.47000122070312,161.88999938964844,319100
2018-08-17,ZBRA,160.8800048828125,164.38999938964844,160.8800048828125,163.57000732421875,304900
2018-08-20,ZBRA,164.6999969482422,166.38999938964844,163.52999877929688,165.72000122070312,304400
2018-08-21,ZBRA,165.85000610351562,169.3800048828125,165.11000061035156,168.8800048828125,341000
2018-08-22,ZBRA,168.86000061035156,171.22999572753906,167.75999450683594,169.22000122070312,441200
2018-08-23,ZBRA,168.63999938964844,170.57000732421875,168.13999938964844,169.00999450683594,315500
2018-08-24,ZBRA,169.8300018310547,171.14999389648438,168.25999450683594,168.91000366210938,210400
2018-08-27,ZBRA,169.41000366210938,171.25999450683594,168.3800048828125,170.07000732421875,233200
2018-08-28,ZBRA,170.75999450683594,170.9199981689453,168.3699951171875,169.97999572753906,350900
2018-08-29,ZBRA,170.1699981689453,171.6699981689453,169.66000366210938,170.8699951171875,288200
2018-08-30,ZBRA,170.9600067138672,171.67999267578125,169.66000366210938,170.3000030517578,317900
2018-08-31,ZBRA,170.25999450683594,172.0399932861328,169.42999267578125,171.74000549316406,196700
2018-09-04,ZBRA,171.30999755859375,172.72999572753906,168.5399932861328,169.9600067138672,246000
2018-09-05,ZBRA,169.6199951171875,169.6999969482422,165.13999938964844,167.1699981689453,167100
2018-09-06,ZBRA,167.63999938964844,168.57000732421875,165.1300048828125,166.97999572753906,219900
2018-09-07,ZBRA,166.72999572753906,168.69000244140625,165.9600067138672,167.8300018310547,284500
2018-09-10,ZBRA,167.94000244140625,170.32000732421875,166.85000610351562,170.0500030517578,327900
2018-09-11,ZBRA,168.97999572753906,172.88999938964844,168.10000610351562,171.47999572753906,237000
2018-09-12,ZBRA,172.10000610351562,175.25999450683594,171.77000427246094,174.69000244140625,270400
2018-09-13,ZBRA,175.0800018310547,177.55999755859375,174.2899932861328,176.30999755859375,255400
2018-09-14,ZBRA,178.00999450683594,179.47000122070312,175.64999389648438,178.6999969482422,515800
2018-09-17,ZBRA,178.02999877929688,179.32000732421875,174.8800048828125,175.64999389648438,309100
2018-09-18,ZBRA,176.35000610351562,178.14999389648438,174.9199981689453,176.25999450683594,350200
2018-09-19,ZBRA,176.41000366210938,177.52999877929688,171.47999572753906,172.6999969482422,360000
2018-09-20,ZBRA,173.92999267578125,175.19000244140625,172.2100067138672,174.77999877929688,343000
2018-09-21,ZBRA,175.3000030517578,178.13999938964844,174.92999267578125,175.1999969482422,487700
2018-09-24,ZBRA,174.25,175.8699951171875,172.3300018310547,174.14999389648438,211500
2018-09-25,ZBRA,174.66000366210938,176.19000244140625,171.5500030517578,176.0800018310547,382600
2018-09-26,ZBRA,177.50999450683594,177.60000610351562,175.13999938964844,175.36000061035156,360500
2018-09-27,ZBRA,176.0399932861328,179.0800018310547,175.36000061035156,178.24000549316406,439800
2018-09-28,ZBRA,177.4199981689453,178.8800048828125,176.55999755859375,176.8300018310547,320300
2018-10-01,ZBRA,177.72000122070312,177.8000030517578,172.9199981689453,173.1999969482422,318500
2018-10-02,ZBRA,173.4499969482422,174.27999877929688,167.86000061035156,168.99000549316406,337600
2018-10-03,ZBRA,169.9600067138672,171.1300048828125,167.75,169.41000366210938,377700
2018-10-04,ZBRA,169.07000732421875,169.25999450683594,162.6199951171875,165.1999969482422,331500
2018-10-05,ZBRA,165.47000122070312,167.08999633789062,160.17999267578125,162.22999572753906,294500
2018-10-08,ZBRA,161.25,164.05999755859375,155.89999389648438,158.5,496200
2018-10-09,ZBRA,158.42999267578125,161.2899932861328,155.3699951171875,157.3800048828125,458400
2018-10-10,ZBRA,156.33999633789062,157.75999450683594,149.10000610351562,149.5800018310547,859300
2018-10-11,ZBRA,148.8699951171875,153.5,147.88999938964844,151.0,490200
2018-10-12,ZBRA,154.99000549316406,158.5500030517578,151.75999450683594,157.7100067138672,943500
2018-10-15,ZBRA,156.99000549316406,161.9199981689453,155.2100067138672,160.8000030517578,771100
2018-10-16,ZBRA,162.07000732421875,168.85000610351562,160.0,168.3699951171875,503700
2018-10-17,ZBRA,168.3800048828125,169.33999633789062,166.11000061035156,169.05999755859375,326100
2018-10-18,ZBRA,168.7899932861328,169.8699951171875,166.42999267578125,168.49000549316406,421100
2018-10-19,ZBRA,170.02000427246094,170.72000122070312,163.64999389648438,164.9499969482422,398100
2018-10-22,ZBRA,165.07000732421875,169.6300048828125,164.0,168.17999267578125,637800
2018-10-23,ZBRA,165.2899932861328,167.69000244140625,160.91000366210938,166.6999969482422,343300
2018-10-24,ZBRA,166.63999938964844,168.4499969482422,159.38999938964844,159.74000549316406,787700
2018-10-25,ZBRA,160.77999877929688,163.8000030517578,159.42999267578125,162.89999389648438,398900
2018-10-26,ZBRA,159.25999450683594,163.63999938964844,157.2100067138672,160.60000610351562,279200
2018-10-29,ZBRA,163.00999450683594,165.1300048828125,152.80999755859375,155.47999572753906,460800
2018-10-30,ZBRA,157.1999969482422,163.67999267578125,154.60000610351562,163.4199981689453,403800
2018-10-31,ZBRA,165.97999572753906,171.4199981689453,165.94000244140625,166.3000030517578,387100
2018-11-01,ZBRA,167.6199951171875,169.83999633789062,165.85000610351562,169.0,521200
2018-11-02,ZBRA,169.3000030517578,171.55999755859375,166.77000427246094,168.05999755859375,433400
2018-11-05,ZBRA,168.1300048828125,168.6300048828125,165.7100067138672,168.0,519300
2018-11-06,ZBRA,179.5399932861328,184.75,167.33999633789062,178.74000549316406,1238900
2018-11-07,ZBRA,182.24000549316406,182.24000549316406,174.02000427246094,180.24000549316406,678600
2018-11-08,ZBRA,178.19000244140625,184.7100067138672,177.00999450683594,182.47999572753906,629200
2018-11-09,ZBRA,182.0,183.35000610351562,179.6300048828125,181.5,421100
2018-11-12,ZBRA,180.61000061035156,181.66000366210938,174.92999267578125,177.42999267578125,416200
2018-11-13,ZBRA,178.67999267578125,180.5399932861328,175.47999572753906,176.8699951171875,447300
2018-11-14,ZBRA,178.0,179.50999450683594,172.4600067138672,173.25999450683594,332300
2018-11-15,ZBRA,172.00999450683594,180.27999877929688,171.19000244140625,178.91000366210938,766000
2018-11-16,ZBRA,179.35000610351562,183.4600067138672,177.58999633789062,180.6999969482422,682400
2018-11-19,ZBRA,180.86000061035156,181.02000427246094,168.6199951171875,169.41000366210938,427400
2018-11-20,ZBRA,166.2899932861328,168.0,160.50999450683594,162.2899932861328,555900
2018-11-21,ZBRA,165.88999938964844,167.77000427246094,162.41000366210938,164.33999633789062,328800
2018-11-23,ZBRA,162.4600067138672,167.3000030517578,162.4600067138672,165.0,81000
2018-11-26,ZBRA,167.66000366210938,169.27999877929688,166.3300018310547,169.0399932861328,200600
2018-11-27,ZBRA,168.07000732421875,169.58999633789062,166.4600067138672,168.5800018310547,281200
2018-11-28,ZBRA,169.8800048828125,178.57000732421875,169.8699951171875,178.11000061035156,361200
2018-11-29,ZBRA,180.24000549316406,180.77999877929688,176.74000549316406,177.9199981689453,375300
2018-11-30,ZBRA,177.8800048828125,180.22000122070312,176.8000030517578,179.8000030517578,435100
2018-12-03,ZBRA,183.5500030517578,183.5500030517578,176.47000122070312,181.3699951171875,579900
2018-12-04,ZBRA,181.1999969482422,182.64999389648438,170.5,171.02000427246094,607000
2018-12-06,ZBRA,168.0500030517578,172.75,165.3300018310547,172.5800018310547,270400
2018-12-07,ZBRA,172.22999572753906,177.07000732421875,163.17999267578125,165.33999633789062,416200
2018-12-10,ZBRA,165.33999633789062,169.2100067138672,163.7100067138672,167.8699951171875,335300
2018-12-11,ZBRA,171.9199981689453,172.44000244140625,168.6999969482422,169.97000122070312,370600
2018-12-12,ZBRA,173.22999572753906,176.19000244140625,172.17999267578125,173.50999450683594,378900
2018-12-13,ZBRA,174.75999450683594,175.24000549316406,170.82000732421875,172.7899932861328,259700
2018-12-14,ZBRA,170.61000061035156,173.11000061035156,170.25999450683594,171.88999938964844,396900
2018-12-17,ZBRA,171.6699981689453,171.6699981689453,158.32000732421875,158.97000122070312,807300
2018-12-18,ZBRA,161.2899932861328,166.58999633789062,161.00999450683594,162.92999267578125,766400
2018-12-19,ZBRA,163.91000366210938,166.75999450683594,158.39999389648438,159.0399932861328,764200
2018-12-20,ZBRA,158.3000030517578,160.97000122070312,147.55999755859375,150.99000549316406,614700
2018-12-21,ZBRA,151.41000366210938,154.02999877929688,146.0399932861328,146.25,939300
2018-12-24,ZBRA,143.7100067138672,148.22000122070312,140.9499969482422,142.89999389648438,363000
2018-12-26,ZBRA,145.07000732421875,152.75999450683594,143.52999877929688,152.52000427246094,327200
2018-12-27,ZBRA,149.11000061035156,155.36000061035156,148.0399932861328,155.35000610351562,504500
2018-12-28,ZBRA,156.97999572753906,159.5,153.44000244140625,155.97000122070312,344800
2018-12-31,ZBRA,157.07000732421875,159.3300018310547,155.97999572753906,159.22999572753906,409100
2019-01-02,ZBRA,155.99000549316406,157.4600067138672,152.27000427246094,156.24000549316406,347700
2019-01-03,ZBRA,153.85000610351562,153.85000610351562,146.52000427246094,146.8800048828125,514600
2019-01-04,ZBRA,150.50999450683594,154.49000549316406,149.64999389648438,152.97000122070312,723300
2019-01-07,ZBRA,153.52000427246094,156.63999938964844,152.00999450683594,155.2899932861328,1100000
2019-01-08,ZBRA,157.35000610351562,159.0,152.1300048828125,156.3300018310547,838500
2019-01-09,ZBRA,157.7899932861328,161.60000610351562,156.7899932861328,160.2100067138672,541200
2019-01-10,ZBRA,157.5,160.69000244140625,157.3000030517578,160.35000610351562,370400
2019-01-11,ZBRA,160.14999389648438,164.19000244140625,159.02000427246094,163.1999969482422,416200
2019-01-14,ZBRA,162.47999572753906,164.3300018310547,160.61000061035156,163.61000061035156,431900
2019-01-15,ZBRA,163.85000610351562,166.9600067138672,163.6199951171875,166.39999389648438,427500
2019-01-16,ZBRA,166.64999389648438,169.3800048828125,166.1699981689453,168.72999572753906,435300
2019-01-17,ZBRA,167.82000732421875,177.0,167.82000732421875,175.58999633789062,657000
2019-01-18,ZBRA,176.83999633789062,179.80999755859375,175.74000549316406,177.7899932861328,362700
2019-01-22,ZBRA,176.55999755859375,177.58999633789062,171.1300048828125,173.00999450683594,451400
2019-01-23,ZBRA,174.13999938964844,176.57000732421875,172.02000427246094,173.14999389648438,325400
2019-01-24,ZBRA,173.44000244140625,175.24000549316406,172.97000122070312,174.63999938964844,390500
2019-01-25,ZBRA,176.16000366210938,177.72999572753906,175.27000427246094,175.86000061035156,392300
2019-01-28,ZBRA,173.5399932861328,175.27999877929688,171.75,172.24000549316406,390800
2019-01-29,ZBRA,172.2100067138672,174.02999877929688,170.52999877929688,170.7100067138672,347400
2019-01-30,ZBRA,172.72000122070312,173.0800018310547,168.47000122070312,171.36000061035156,378700
2019-01-31,ZBRA,171.0500030517578,174.39999389648438,170.0,173.60000610351562,388700
2019-02-01,ZBRA,174.2100067138672,176.63999938964844,173.85000610351562,175.05999755859375,574200
2019-02-04,ZBRA,175.25999450683594,176.8800048828125,175.25999450683594,176.5500030517578,281000
2019-02-05,ZBRA,177.5500030517578,178.97000122070312,176.32000732421875,178.8699951171875,379600
2019-02-06,ZBRA,179.1699981689453,182.32000732421875,179.1699981689453,180.75999450683594,414300
2019-02-07,ZBRA,179.2899932861328,179.80999755859375,175.00999450683594,176.7899932861328,260400
2019-02-08,ZBRA,175.3800048828125,178.0,174.99000549316406,176.39999389648438,346000
2019-02-11,ZBRA,176.38999938964844,179.02000427246094,176.38999938964844,178.3800048828125,332900
2019-02-12,ZBRA,180.0399932861328,183.9199981689453,179.89999389648438,182.9600067138672,365700
2019-02-13,ZBRA,183.38999938964844,184.72000122070312,182.35000610351562,183.97000122070312,610300
2019-02-14,ZBRA,185.8800048828125,203.00999450683594,185.8800048828125,196.47000122070312,2749500
2019-02-15,ZBRA,198.64999389648438,200.10000610351562,194.5500030517578,199.75,781800
2019-02-19,ZBRA,200.44000244140625,203.9499969482422,198.47000122070312,199.32000732421875,674000
2019-02-20,ZBRA,198.77999877929688,200.27000427246094,197.52000427246094,199.85000610351562,380200
2019-02-21,ZBRA,199.9199981689453,200.3699951171875,197.9199981689453,199.82000732421875,332600
2019-02-22,ZBRA,200.63999938964844,206.64999389648438,199.64999389648438,206.35000610351562,539100
2019-02-25,ZBRA,207.32000732421875,207.8800048828125,204.3300018310547,204.63999938964844,508100
2019-02-26,ZBRA,203.50999450683594,204.57000732421875,201.19000244140625,202.97999572753906,374500
2019-02-27,ZBRA,202.66000366210938,203.5,200.1300048828125,202.47999572753906,340500
2019-02-28,ZBRA,202.1999969482422,202.61000061035156,200.30999755859375,200.50999450683594,343000
2019-03-01,ZBRA,203.16000366210938,204.5500030517578,200.2899932861328,202.2100067138672,288800
2019-03-04,ZBRA,202.97000122070312,203.0500030517578,196.00999450683594,201.72999572753906,477800
2019-03-05,ZBRA,202.0,203.1199951171875,199.6199951171875,201.63999938964844,315500
2019-03-06,ZBRA,202.52000427246094,203.4600067138672,200.27999877929688,201.24000549316406,218500
2019-03-07,ZBRA,201.72000122070312,203.92999267578125,199.22999572753906,201.99000549316406,308000
2019-03-08,ZBRA,199.9199981689453,202.3699951171875,199.35000610351562,201.89999389648438,374700
